stop_no,stop_id,orig_stop_id,stop_name,stop_desc,stop_pnrtype,stop_used,stop_usedFG,stop_lat,stop_lon
      6332,69600     ,TLSBWD-  76              ,NE 155TH ST & 75TH AVE NE               ,                                        , 0, 1, 0,   47.740608, -122.240898
      6333,69610     ,TLSBWD-  76              ,NE 155TH PL & 78TH AVE NE               ,                                        , 0, 1, 0,   47.739910, -122.237320
      6334,69620     ,TLSBWD-  76              ,NE 155TH ST & 81ST AVE NE               ,                                        , 0, 1, 0,   47.740528, -122.232468
      6335,69630     ,TLSBWD-  76              ,84TH AVE NE & NE 155TH ST               ,                                        , 0, 1, 0,   47.740494, -122.229012
      6336,69640     ,TLSBWD-  76              ,84TH AVE NE & NE 150TH ST               ,                                        , 0, 1, 0,   47.736538, -122.229126
      6337,69650     ,TLSBWD-  76              ,84TH AVE NE & NE 145TH ST               ,                                        , 0, 1, 0,   47.733032, -122.229210
      6338,69660     ,TLSBWD-  76              ,84TH AVE NE & NE 143RD ST               ,                                        , 0, 1, 0,   47.730099, -122.229279
      6339,69670     ,TLSBWD-  76              ,84TH AVE NE & NE 141ST ST               ,                                        , 0, 1, 0,   47.727322, -122.229332
      6340,69680     ,TLSBWD-  76              ,84TH AVE NE & NE 138TH ST               ,                                        , 0, 1, 0,   47.724812, -122.229385
      6341,69690     ,TLSBWD-  76              ,84TH AVE NE & NE 136TH ST               ,                                        , 0, 1, 0,   47.721962, -122.229454
      6342,69700     ,TLSBWD-  76              ,84TH AVE NE & NE 131ST PL               ,                                        , 0, 1, 0,   47.718094, -122.229523
      6343,69710     ,TLSBWD-  76              ,84TH AVE NE & NE 128TH ST               ,                                        , 0, 1, 0,   47.714783, -122.229576
      6344,69720     ,TLSBWD-  76              ,84TH AVE NE & NE 124TH ST               ,                                        , 0, 1, 0,   47.711624, -122.229713
      6345,69730     ,TLSBWD-  76              ,NE 122ND PL & 80TH AVE NE               ,                                        , 0, 1, 0,   47.710213, -122.235207
      6346,69740     ,TLSBWD-  76              ,NE 122ND PL & JUANITA DR NE             ,                                        , 0, 1, 0,   47.709568, -122.237373
      6347,69750     ,TLSBWD-  76              ,JUANITA DR NE & NE 112TH ST             ,                                        , 0, 1, 0,   47.702419, -122.236572
      6348,69760     ,TLSBWD-  76              ,JUANITA DR NE & NE 112TH ST             ,                                        , 0, 1, 0,   47.700756, -122.235039
      6349,69770     ,TLSBWD-  76              ,NE JUANITA DR & 83RD AVE NE             ,                                        , 0, 1, 0,   47.698399, -122.229927
      6350,69780     ,TLSBWD-  76              ,NE JUANITA DR & 86TH AVE NE             ,                                        , 0, 1, 0,   47.702240, -122.226379
      6351,69784     ,TLSBWD-  76              ,NE JUANITA DR & 97TH AVE NE             ,                                        , 0, 1, 0,   47.705322, -122.215164
      6352,69786     ,TLSBWD-  76              ,NE JUANITA DR & 97TH AVE NE             ,                                        , 0, 1, 0,   47.705467, -122.215317
      6353,69790     ,TLSBWD-  76              ,NE JUANITA DR & 98TH AVE NE             ,                                        , 0, 1, 0,   47.704357, -122.210777
      6354,69800     ,TLSBWD-  76              ,NE JUANITA DR & 86TH AVE NE             ,                                        , 0, 1, 0,   47.702549, -122.226013
      6355,69810     ,TLSBWD-  76              ,JUANITA DR NE & 83RD AVE NE             ,                                        , 0, 1, 0,   47.698467, -122.230515
      6356,69820     ,TLSBWD-  76              ,JUANITA DR NE & NE 112TH ST             ,                                        , 0, 1, 0,   47.701180, -122.235283
      6357,69830     ,TLSBWD-  76              ,JUANITA DR NE & NE 112TH ST             ,                                        , 0, 1, 0,   47.702724, -122.236511
      6358,69840     ,TLSBWD-  76              ,NE 122ND PL & JUANITA DR NE             ,                                        , 0, 1, 0,   47.709450, -122.237251
      6359,69850     ,TLSBWD-  76              ,NE 123RD ST & 80TH AVE NE               ,                                        , 0, 1, 0,   47.710331, -122.234795
      6360,69860     ,TLSBWD-  76              ,NE 123RD ST & 84TH AVE NE               ,                                        , 0, 1, 0,   47.711411, -122.229729
      6361,69870     ,TLSBWD-  76              ,84TH AVE NE & NE 128TH ST               ,                                        , 0, 1, 0,   47.715466, -122.229370
      6362,69874     ,TLSBWD-  76              ,NE 132ND ST & 84TH AVE NE               ,                                        , 0, 1, 0,   47.718861, -122.229210
      6363,69876     ,TLSBWD-  76              ,NE 132ND ST & 86TH PL NE                ,                                        , 0, 1, 0,   47.718678, -122.227089
      6364,69878     ,TLSBWD-  76              ,87TH AVE NE & NE 134TH ST               ,                                        , 0, 1, 0,   47.720417, -122.225327
      6365,69880     ,TLSBWD-  76              ,84TH AVE NE & NE 131ST PL               ,                                        , 0, 1, 0,   47.718273, -122.229317
      6366,69882     ,TLSBWD-  76              ,84TH AVE NE & NE 136TH ST               ,                                        , 0, 1, 0,   47.722424, -122.229233
      6367,69884     ,TLSBWD-  76              ,84TH AVE NE & NE 138TH ST               ,                                        , 0, 1, 0,   47.724880, -122.229179
      6368,69885     ,TLSBWD-  76              ,NE 141ST ST & 83RD PL NE                ,                                        , 0, 1, 0,   47.727951, -122.229889
      6369,69886     ,TLSBWD-  76              ,NE 141ST ST & 81ST PL NE                ,                                        , 0, 1, 0,   47.727985, -122.232674
      6370,69887     ,TLSBWD-  76              ,NE 141ST ST & 80TH AVE NE               ,                                        , 0, 1, 0,   47.728035, -122.235161
      6371,69888     ,TLSBWD-  76              ,NE 141ST ST & 77TH AVE NE               ,                                        , 0, 1, 0,   47.728077, -122.239479
      6372,69889     ,TLSBWD-  76              ,NE 141ST ST & JUANITA DR NE             ,                                        , 0, 1, 0,   47.728100, -122.243591
      6373,69890     ,TLSBWD-  76              ,84TH AVE NE & NE 141ST ST               ,                                        , 0, 1, 0,   47.728065, -122.229111
      6374,69899     ,TLSBWD-  76              ,JUANITA DR NE & NE 132ND ST             ,                                        , 0, 1, 0,   47.719112, -122.236954
      6375,69900     ,TLSBWD-  76              ,84TH AVE NE & NE 143RD ST               ,                                        , 0, 1, 0,   47.730064, -122.229073
      6376,69910     ,TLSBWD-  76              ,84TH AVE NE & NE 145TH ST               ,                                        , 0, 1, 0,   47.733250, -122.228989
      6377,69920     ,TLSBWD-  76              ,84TH AVE NE & NE 150TH ST               ,                                        , 0, 1, 0,   47.736916, -122.228905
      6378,69928     ,TLSBWD-  76              ,84TH AVE NE & NE 155TH ST               ,                                        , 0, 1, 0,   47.740555, -122.228813
      6379,69940     ,TLSBWD-  76              ,NE 155TH ST & 81ST AVE NE               ,                                        , 0, 1, 0,   47.740665, -122.233276
      6380,69950     ,TLSBWD-  76              ,NE 155TH PL & 76TH PL NE                ,                                        , 0, 1, 0,   47.740616, -122.237991
      6381,69960     ,TLSBWD-  76              ,NE 155TH ST & 74TH AVE NE               ,                                        , 0, 1, 0,   47.740757, -122.242104
      6382,69970     ,TLSBWD-  76              ,NE 153RD PL & 72ND AVE NE               ,                                        , 0, 1, 0,   47.740292, -122.245514
      6383,69980     ,TLSBWD-  76              ,NE 153RD PL & 70TH AVE NE               ,                                        , 0, 1, 0,   47.739063, -122.247482
      6384,69990     ,TLSBWD-  76              ,NE 153RD PL & JUANITA DR NE             ,                                        , 0, 1, 0,   47.738140, -122.249886
      6385,69991     ,TLSBWD-  76              ,BASTYR UNIVERSITY ACS & UNNAMED         ,                                        , 0, 1, 0,   47.730480, -122.252632
      6386,69993     ,TLSBWD-  76              ,JUANITA DR NE & NE 143RD ST             ,                                        , 0, 1, 0,   47.731869, -122.245148
      6387,69995     ,TLSBWD-  76              ,JUANITA DR NE & NE 153RD PL             ,                                        , 0, 1, 0,   47.737427, -122.249657
      6388,70000     ,TLSBWD-  76              ,JUANITA DR NE & NE 160TH ST             ,                                        , 0, 1, 0,   47.744701, -122.249809
      6389,70001     ,TLSBWD-  76              ,JUANITA DR NE & NE 163RD ST             ,                                        , 0, 1, 0,   47.747017, -122.250229
      6390,70002     ,TLSBWD-  76              ,JUANITA DR NE & NE 163RD ST             ,                                        , 0, 1, 0,   47.746902, -122.250023
      6391,70003     ,TLSBWD-  76              ,140TH AVE NE & NE 175TH ST              ,                                        , 0, 1, 0,   47.754204, -122.152870
      6392,70004     ,TLSBWD-  76              ,NE 171ST ST & 140TH AVE NE              ,                                        , 0, 1, 0,   47.751575, -122.153122
      6393,70005     ,TLSBWD-  76              ,NE WOODINVILLE DR & BRICKYARD RD NE     ,                                        , 0, 1, 0,   47.755516, -122.175331
      6394,70006     ,TLSBWD-  76              ,NE WOODINVILLE DR & BRICKYARD RD NE     ,                                        , 0, 1, 0,   47.755394, -122.175415
      6395,70007     ,TLSBWD-  76              ,131ST AVE NE & NE 175TH ST              ,                                        , 0, 1, 0,   47.754234, -122.165451
      6396,70008     ,TLSBWD-  76              ,140TH AVE NE & NE 171ST ST              ,                                        , 0, 1, 0,   47.751789, -122.152557
      6397,70010     ,TLSBWD-  76              ,68TH AVE NE & INGLEWOOD RD NE           ,                                        , 0, 1, 0,   47.752197, -122.249886
      6398,70020     ,TLSBWD-  76              ,68TH AVE NE & NE 175TH ST               ,                                        , 0, 1, 0,   47.757408, -122.249680
